,timestamp,user_id,ip,bandwidth_usage,packet_count,event_type,ip_hashed,packet_rate,login_failure,anomaly,shap_importance
29,2025-09-04 06:00:29,49,192.168.1.70,88.66661174979788,998.4541555490524,normal,e363480cf6d12975,99.84541555490524,0,Normal,1.7824312978483754
30,2025-09-04 06:00:30,27,192.168.1.154,123.26970916062518,723.0706758610793,normal,a9df51678f7ba701,72.30706758610793,0,Normal,1.485980164849171
31,2025-09-04 06:00:31,42,192.168.1.118,81.41335611795452,1192.6177996426065,normal,bdced7c58f8365fb,119.26177996426065,0,Normal,0.8533296028745145
32,2025-09-04 06:00:32,28,192.168.1.68,84.3939669228619,843.5461959347344,normal,a68ae2af84af031e,84.35461959347344,0,Normal,0.9539176178373631
33,2025-09-04 06:00:33,16,192.168.1.19,56.40189823707124,784.0618594995306,auth_failure,8d6dd59fcb9d94f7,78.40618594995306,1,Normal,5.833913846831255
34,2025-09-04 06:00:34,15,192.168.1.212,108.05536583986188,1177.0917917800675,normal,eb2ab4dcad5bfa99,117.70917917800675,0,Normal,1.3805074298688444
35,2025-09-04 06:00:35,47,192.168.1.225,113.79726499592601,1157.8268050293357,normal,53b71a5c56637d05,115.78268050293357,0,Normal,1.153810509199804
36,2025-09-04 06:00:36,44,192.168.1.20,76.73558919819192,1015.8000167222125,normal,552354592821b7e6,101.58000167222124,0,Normal,1.499319481616864
37,2025-09-04 06:00:37,3,192.168.1.113,151.28115898600691,1215.9087241623283,normal,82b05bfbdb7f8823,121.59087241623283,0,Normal,3.203873405179342
38,2025-09-04 06:00:38,37,192.168.1.140,75.684932516655,1285.1873162958232,normal,3f67fcab33b0d9e3,128.5187316295823,0,Normal,0.9044674292535331
39,2025-09-04 06:00:39,7,192.168.1.47,103.08494627468136,1261.644815565108,normal,a36cafa65ef55934,126.16448155651081,0,Normal,1.293027323591528
40,2025-09-04 06:00:40,21,192.168.1.1,96.82689008262827,894.344205319604,normal,c5eb5a4cc76a5cdb,89.4344205319604,0,Normal,1.4167613386960038
41,2025-09-04 06:00:41,9,192.168.1.90,38.13358482634953,1202.8209862559424,auth_failure,fb42b0b5b9860122,120.28209862559424,1,Anomaly,7.013020493747129
42,2025-09-04 06:00:42,39,192.168.1.142,92.59581154373501,1042.3281955017299,normal,1255ac9474c64d20,104.23281955017299,0,Normal,2.1669117123522788
43,2025-09-04 06:00:43,18,192.168.1.64,100.46615201771739,1345.181554070475,normal,acb83291e5af78c4,134.5181554070475,0,Normal,2.0745717027616726
44,2025-09-04 06:00:44,4,192.168.1.38,87.0005357627306,975.2543327465654,normal,3e756943455d85ad,97.52543327465654,0,Normal,1.662658294364297
45,2025-09-04 06:00:45,25,192.168.1.37,118.74447243069699,928.705672526334,normal,3f94995ceabc8981,92.87056725263339,0,Normal,1.3499184357971075
46,2025-09-04 06:00:46,14,192.168.1.126,96.76748509075058,877.2406246314247,normal,30ee48319609f1fc,87.72406246314247,0,Normal,1.4231829143997656
47,2025-09-04 06:00:47,9,192.168.1.139,73.17450657963427,1037.8575788471112,normal,4a117878abaaa0f2,103.78575788471112,0,Normal,1.424106774688033
48,2025-09-04 06:00:48,26,192.168.1.100,71.47748934661406,1093.3450935184208,normal,2a39f1eedcd9f986,109.33450935184207,0,Normal,1.2209077199276201
49,2025-09-04 06:00:49,2,192.168.1.77,112.12330181222913,1097.1924565854542,normal,0fa74370b819cc04,109.71924565854542,0,Normal,1.3664903350563027
50,2025-09-04 06:00:50,20,192.168.1.235,70.26458434599327,1069.8345080623712,normal,b9e3fdc338526e2e,106.98345080623713,0,Normal,1.5202455972790614
51,2025-09-04 06:00:51,28,192.168.1.3,106.32852146098168,1134.2074025359611,normal,3d56985a7fb178e8,113.42074025359611,0,Normal,1.8797992129032144
52,2025-09-04 06:00:52,47,192.168.1.161,108.89310371333919,955.4916328171204,normal,961c93c11a15f7d3,95.54916328171204,0,Normal,1.6377034976547096
53,2025-09-04 06:00:53,7,192.168.1.134,80.09289272151966,825.4969368816257,normal,4af462df19b1195b,82.54969368816258,0,Normal,0.5624903964289795
54,2025-09-04 06:00:54,44,192.168.1.178,117.8147616754978,808.0344006172704,normal,3ed76ac4a60f2df6,80.80344006172704,0,Normal,0.8386183164071808
55,2025-09-04 06:00:55,8,192.168.1.248,65.64412752476736,1195.0102190606938,normal,ec5e7209ecfefc00,119.50102190606938,0,Normal,1.7998564881839432
56,2025-09-04 06:00:56,47,192.168.1.10,105.92917867997117,1094.064462105658,normal,805ebf201c523f69,109.4064462105658,0,Normal,1.7076363601937952
57,2025-09-04 06:00:57,35,192.168.1.5,99.18284132807983,628.8324458099353,normal,bb466c99efaf56af,62.88324458099353,0,Normal,2.6512572791997977
58,2025-09-04 06:00:58,14,192.168.1.151,48.81002024269106,1219.3506853599881,auth_failure,6edf738120885728,121.93506853599881,1,Normal,6.142061433897924
59,2025-09-04 06:00:59,17,192.168.1.138,76.44206714038854,1376.087029280531,normal,892876ea80851bc5,137.6087029280531,0,Normal,1.6640911497669668
60,2025-09-04 06:01:00,36,192.168.1.172,81.25955991200149,856.8166298482935,normal,3c288839778168d1,85.68166298482934,0,Normal,0.8819965726098071
61,2025-09-04 06:01:01,40,192.168.1.130,132.37604050041196,1067.2320092552081,normal,2ef4d56f1c83e127,106.72320092552081,0,Normal,2.1677207594794856
62,2025-09-04 06:01:02,4,192.168.1.13,124.30310017743508,905.3083812735281,normal,4088220d560a503e,90.53083812735281,0,Normal,1.0093412868048033
63,2025-09-04 06:01:03,2,192.168.1.168,114.84169177047598,1125.6613850942333,normal,5c7afa866f69b4ce,112.56613850942333,0,Normal,1.391023450230702
64,2025-09-04 06:01:04,6,192.168.1.130,118.79696207059375,766.798222184955,normal,2ef4d56f1c83e127,76.6798222184955,0,Normal,1.1218870378871328
65,2025-09-04 06:01:05,42,192.168.1.84,116.92027089342537,985.7108685802439,normal,f7975a2619eb8006,98.57108685802439,0,Normal,1.6271412260372506
66,2025-09-04 06:01:06,4,192.168.1.65,93.53287575427582,1196.2628255997563,normal,1849a7599cce593e,119.62628255997564,0,Normal,1.5427282976850094
67,2025-09-04 06:01:07,29,192.168.1.63,100.95207103628702,1247.142347859768,normal,8dc92b0ba9644d93,124.7142347859768,0,Normal,1.2390349000732428
68,2025-09-04 06:01:08,18,192.168.1.101,70.54983243917982,1085.2991637839377,normal,d7da75db715e9ec4,108.52991637839378,0,Normal,1.3551579443162243
69,2025-09-04 06:01:09,26,192.168.1.73,98.20608746384947,932.1909393580522,normal,27ec170c79ce3c87,93.21909393580522,0,Normal,1.669154669370144
70,2025-09-04 06:01:10,44,192.168.1.17,123.66828499078373,681.4797831312783,normal,5ca643c62787ef22,68.14797831312782,0,Normal,1.6843275476356003
71,2025-09-04 06:01:11,34,192.168.1.9,86.78585503485729,848.4900577521437,normal,e41d6b2fda656eef,84.84900577521437,0,Normal,1.0312522436352154
72,2025-09-04 06:01:12,10,192.168.1.203,120.46282409374453,906.1453190490439,normal,4a3f89eed6186d4a,90.6145319049044,0,Normal,1.0619551624474663
73,2025-09-04 06:01:13,36,192.168.1.143,101.83171477387526,860.4532433396772,normal,a6a20b3b8906bf18,86.04532433396773,0,Normal,1.39256158668108
74,2025-09-04 06:01:14,14,192.168.1.152,72.29256268660535,1011.910593662723,normal,e0b1cc34ec4a20d1,101.1910593662723,0,Normal,1.3069178344343917
75,2025-09-04 06:01:15,31,192.168.1.38,77.85360973307377,931.622452765743,normal,3e756943455d85ad,93.1622452765743,0,Normal,1.5606903689729175
76,2025-09-04 06:01:16,48,192.168.1.247,118.3860573941551,1034.4242744670887,normal,fde04af32f848d95,103.44242744670888,0,Normal,1.713609642229366
77,2025-09-04 06:01:17,15,192.168.1.163,111.0504817051677,1240.5254602095326,normal,000fe0a23216bbf9,124.05254602095326,0,Normal,0.8555273233524326
78,2025-09-04 06:01:18,8,192.168.1.94,102.03528145975251,918.7075557541277,normal,1118512b7e80fca4,91.87075557541277,0,Normal,1.7913321475019583
79,2025-09-04 06:01:19,14,192.168.1.95,94.5193637150411,723.4266045491551,normal,d0338594d1d09b64,72.3426604549155,0,Normal,2.281586223836527
80,2025-09-04 06:01:20,23,192.168.1.49,104.21135955257171,859.658480375025,normal,b7e96f1e97f1b710,85.9658480375025,0,Normal,1.385702316278608
81,2025-09-04 06:01:21,40,192.168.1.69,117.60592498506497,1116.7176939946544,normal,d15a29bba7b289d2,111.67176939946543,0,Normal,1.3860035263437382
82,2025-09-04 06:01:22,21,192.168.1.62,129.51706560974569,1135.5887569905346,normal,dc2bed712832139e,113.55887569905346,0,Normal,1.7432772241377814
83,2025-09-04 06:01:23,16,192.168.1.188,130.4736839888121,1081.2170394032469,normal,c20d907cf055368d,108.12170394032469,0,Normal,1.9339480559044167
84,2025-09-04 06:01:24,45,192.168.1.236,107.43919801516996,1260.1474611776032,normal,61f0a4f429fa728e,126.01474611776032,0,Normal,1.0649748200434317
85,2025-09-04 06:01:25,18,192.168.1.178,96.56136619270958,962.7273860246029,normal,3ed76ac4a60f2df6,96.2727386024603,0,Normal,1.8136684245531407
86,2025-09-04 06:01:26,47,192.168.1.78,102.92496015637711,1410.4332296018647,normal,26dba89b134f1110,141.04332296018646,0,Normal,2.747122547296781
87,2025-09-04 06:01:27,24,192.168.1.117,110.4424071451016,1163.6374272211815,normal,75d90aa0645fc71b,116.36374272211815,0,Normal,1.2580759313272445
88,2025-09-04 06:01:28,26,192.168.1.120,110.36133887690183,495.30250595842455,normal,eb445e3511e624f2,49.53025059584245,0,Normal,4.090640702989026
89,2025-09-04 06:01:29,25,192.168.1.203,378.4791982284063,4080.3951779781396,suspicious,4a3f89eed6186d4a,408.03951779781397,0,Anomaly,8.999128535770703
90,2025-09-04 06:01:30,45,192.168.1.137,142.3151144383331,846.6026779728556,normal,3fce10872db70395,84.66026779728557,0,Normal,2.4167698853572874
91,2025-09-04 06:01:31,41,192.168.1.162,95.89490740771828,793.1797621086139,normal,c7868ac0097408b7,79.31797621086139,0,Normal,1.3972390873233014
92,2025-09-04 06:01:32,29,192.168.1.76,143.11769817648923,1104.7542219665788,normal,edefcc7b76e0099a,110.47542219665789,0,Normal,3.1979159402535995
93,2025-09-04 06:01:33,15,192.168.1.227,123.44478493516787,652.3639055326912,normal,495ab8a0a5cfb3c1,65.23639055326912,0,Normal,2.056947343903792
94,2025-09-04 06:01:34,45,192.168.1.35,97.98354019629585,860.9061537356773,normal,d49b5daa63f30a30,86.09061537356773,0,Normal,1.275266254224029
95,2025-09-04 06:01:35,1,192.168.1.1,129.9712967773016,1311.4197081248415,normal,c5eb5a4cc76a5cdb,131.14197081248415,0,Normal,1.5164434549000365
96,2025-09-04 06:01:36,25,192.168.1.40,133.7129660283833,1111.2435157995005,normal,2f3777ee1aca092d,111.12435157995006,0,Normal,2.075779189462806
97,2025-09-04 06:01:37,7,192.168.1.64,90.79409111612307,1162.4479561878438,normal,acb83291e5af78c4,116.24479561878438,0,Normal,1.4077864108848472
98,2025-09-04 06:01:38,9,192.168.1.150,134.64430504971295,868.6178799005052,normal,f8ed3dee3d22a5fc,86.86178799005052,0,Normal,1.760236051203917
99,2025-09-04 06:01:39,24,192.168.1.60,121.50165642071926,692.3260002063794,normal,e498a5d95776c9b3,69.23260002063793,0,Normal,1.809904491139755
100,2025-09-04 06:01:40,1,192.168.1.64,147.37118255958384,1141.3634858627468,normal,acb83291e5af78c4,114.13634858627468,0,Normal,3.362198764133797
101,2025-09-04 06:01:41,44,192.168.1.93,91.51922836001002,1186.0512312483902,normal,dda3707a3432720d,118.60512312483903,0,Normal,1.5286031337203763
102,2025-09-04 06:01:42,8,192.168.1.72,92.93146512528008,1176.998677216222,normal,2bcd240c4a4307f9,117.6998677216222,0,Normal,1.503333249600693
103,2025-09-04 06:01:43,24,192.168.1.11,59.4667574051332,1041.813846023573,normal,ba753efa2015157b,104.1813846023573,0,Normal,3.1688175571048296
104,2025-09-04 06:01:44,11,192.168.1.105,55.71193920567962,806.5863513055858,auth_failure,9cbf4259498c7db0,80.65863513055858,1,Normal,5.745595964198262
105,2025-09-04 06:01:45,17,192.168.1.229,107.50502511237437,1487.553917611946,normal,0cff952d4f35ece6,148.7553917611946,0,Normal,3.573669576328334
106,2025-09-04 06:01:46,8,192.168.1.14,88.74012656928667,1095.9574885968352,normal,38c3b95d6ba403fe,109.59574885968352,0,Normal,1.7199290720132168
107,2025-09-04 06:01:47,35,192.168.1.60,98.36298537023885,965.2226716821664,normal,e498a5d95776c9b3,96.52226716821664,0,Normal,1.6810613895308781
108,2025-09-04 06:01:48,35,192.168.1.30,73.7755797964977,966.1101525033265,normal,4f4393c6b387ecd2,96.61101525033266,0,Normal,1.1490696880364453
109,2025-09-04 06:01:49,33,192.168.1.35,123.96889905663372,1029.9194956147107,normal,d49b5daa63f30a30,102.99194956147107,0,Normal,1.4266963799850356
110,2025-09-04 06:01:50,5,192.168.1.213,90.2060105094338,1213.9216524315962,normal,5b9f5bae98d666a0,121.39216524315961,0,Normal,1.410643483860011
111,2025-09-04 06:01:51,42,192.168.1.165,161.880980312419,1037.9256246610905,normal,732602783f539700,103.79256246610905,0,Normal,4.870181552459553
112,2025-09-04 06:01:52,39,192.168.1.5,96.48797398577935,1171.7026306894995,normal,bb466c99efaf56af,117.17026306894995,0,Normal,1.5037370682003335
113,2025-09-04 06:01:53,41,192.168.1.83,84.8076231790338,1030.2795375786416,normal,279910cabd785d7b,103.02795375786415,0,Normal,1.8055713838125897
114,2025-09-04 06:01:54,28,192.168.1.123,91.75373762530276,977.5292217059239,normal,b29a2f994fdaf479,97.75292217059238,0,Normal,1.880242640872776
115,2025-09-04 06:01:55,7,192.168.1.78,71.76078046911498,1128.2500786656778,normal,26dba89b134f1110,112.82500786656779,0,Normal,1.2282703472231729
116,2025-09-04 06:01:56,9,192.168.1.154,109.64543781405885,1120.6572067347593,normal,a9df51678f7ba701,112.06572067347592,0,Normal,1.6213904878000573
117,2025-09-04 06:01:57,8,192.168.1.62,91.60200600441756,966.073176180969,normal,dc2bed712832139e,96.6073176180969,0,Normal,1.8619598510093902
118,2025-09-04 06:01:58,12,192.168.1.132,61.31252790397738,850.1586084571481,auth_failure,f23499ee67003439,85.01586084571481,1,Normal,6.141447599428498
119,2025-09-04 06:01:59,34,192.168.1.89,94.50505009651165,1068.345782948087,normal,b12a705d8feeb382,106.8345782948087,0,Normal,2.154142469275535
120,2025-09-04 06:02:00,33,192.168.1.237,127.68884223371293,1015.6697337925187,normal,a4c003b480f44cab,101.56697337925188,0,Normal,1.7060337809042863
121,2025-09-04 06:02:01,48,192.168.1.42,115.14911498634082,889.0256574458485,normal,84b4812195edd00e,88.90256574458485,0,Normal,1.0891846906458165
122,2025-09-04 06:02:02,23,192.168.1.89,100.57193553436689,831.5199034926407,normal,b12a705d8feeb382,83.15199034926407,0,Normal,1.211037010609183
123,2025-09-04 06:02:03,24,192.168.1.146,131.60465174701642,1082.0951687788913,normal,8ef2f45566c434cf,108.20951687788913,0,Normal,1.856817192668795
124,2025-09-04 06:02:04,37,192.168.1.40,59.5229346103721,1110.019011405539,auth_failure,2f3777ee1aca092d,111.0019011405539,1,Normal,6.436191210250215
125,2025-09-04 06:02:05,35,192.168.1.72,158.9242565332645,927.9935770690279,normal,2bcd240c4a4307f9,92.79935770690278,0,Normal,4.451075733088452
126,2025-09-04 06:02:06,44,192.168.1.39,91.81089510043591,884.0125928174149,normal,3d74fcf969db2a40,88.40125928174149,0,Normal,1.3962579127019832
127,2025-09-04 06:02:07,40,192.168.1.104,101.53232210916921,833.9489621925619,normal,6b18ec6e882ac06c,83.3948962192562,0,Normal,1.360874381466581
128,2025-09-04 06:02:08,22,192.168.1.14,131.3741802202186,1076.4509878289837,normal,38c3b95d6ba403fe,107.64509878289837,0,Normal,1.956948800414123
129,2025-09-04 06:02:09,27,192.168.1.32,69.12924376329775,839.2045852718527,normal,d78b66ce9dbd5e1d,83.92045852718527,0,Normal,0.902710451951589
130,2025-09-04 06:02:10,35,192.168.1.179,126.33887126465125,1448.226913804146,normal,01ac9587da77486d,144.8226913804146,0,Normal,2.804317626475514
131,2025-09-04 06:02:11,1,192.168.1.125,108.78605515362942,917.9437128058006,normal,317c19f7b0ca59c2,91.79437128058007,0,Normal,1.6093988865026816
132,2025-09-04 06:02:12,35,192.168.1.166,82.23578489105505,514.9571444254798,normal,cc08f6ad8f7a8865,51.49571444254798,0,Normal,3.807324541321812
133,2025-09-04 06:02:13,37,192.168.1.97,72.73920682897757,993.965666674173,normal,4c232a5821105559,99.3965666674173,0,Normal,1.4178730203228993
134,2025-09-04 06:02:14,47,192.168.1.23,86.55021053739432,985.3933040362394,normal,cc6b08f9e38f604b,98.53933040362395,0,Normal,1.7399131341542955
135,2025-09-04 06:02:15,14,192.168.1.63,27.15180427674428,1222.3437135048378,auth_failure,8dc92b0ba9644d93,122.23437135048377,1,Anomaly,7.357471014608313
136,2025-09-04 06:02:16,3,192.168.1.143,90.20921112616992,1057.6252473455409,normal,a6a20b3b8906bf18,105.76252473455409,0,Normal,2.0190675752164213
137,2025-09-04 06:02:17,1,192.168.1.225,112.45112666685164,833.2329633120396,normal,53b71a5c56637d05,83.32329633120396,0,Normal,0.7726851489347624
138,2025-09-04 06:02:18,5,192.168.1.153,90.47398718062344,942.7216253006446,normal,d669a9ae210d5d8d,94.27216253006446,0,Normal,1.8284365570555887
139,2025-09-04 06:02:19,26,192.168.1.145,127.76625402867616,1065.4839543301975,normal,f1bb6c47e0195f42,106.54839543301975,0,Normal,1.7683671801241054
140,2025-09-04 06:02:20,14,192.168.1.225,399.59685616351726,1701.1714498137535,suspicious,53b71a5c56637d05,170.11714498137536,0,Anomaly,8.706205178745222
141,2025-09-04 06:02:21,39,192.168.1.239,125.51288965251548,1267.7243468780903,normal,4886da881120e6de,126.77243468780902,0,Normal,0.9168690178114158
142,2025-09-04 06:02:22,27,192.168.1.247,104.6128182052873,833.7660228390671,normal,fde04af32f848d95,83.3766022839067,0,Normal,1.3549759725672816
143,2025-09-04 06:02:23,9,192.168.1.194,53.50641455027062,1283.4087641895235,normal,56ae93b90313b67e,128.34087641895235,0,Normal,3.0499831989033135
144,2025-09-04 06:02:24,15,192.168.1.206,85.92605015934788,1078.4930282253176,normal,ba6da6efe1357081,107.84930282253177,0,Normal,1.8661221061149593
145,2025-09-04 06:02:25,15,192.168.1.53,97.15922946451226,1125.9188272787949,normal,c8624d25341699e2,112.5918827278795,0,Normal,1.6386343238618064
146,2025-09-04 06:02:26,26,192.168.1.104,82.12264700990379,1229.8846872002546,normal,6b18ec6e882ac06c,122.98846872002545,0,Normal,0.7501357138499487
147,2025-09-04 06:02:27,42,192.168.1.104,97.20989049026858,1114.6264105384996,normal,6b18ec6e882ac06c,111.46264105384996,0,Normal,1.6384430666336613
148,2025-09-04 06:02:28,13,192.168.1.179,132.2013493738676,1134.5772432634903,normal,01ac9587da77486d,113.45772432634904,0,Normal,1.9334317822867324
149,2025-09-04 06:02:29,32,192.168.1.39,67.08446940969364,967.1167119077237,normal,3d74fcf969db2a40,96.71167119077236,0,Normal,1.8949576073951073
150,2025-09-04 06:02:30,39,192.168.1.179,68.11692056119027,1074.433736294419,auth_failure,01ac9587da77486d,107.44337362944191,1,Normal,7.502836505815505
151,2025-09-04 06:02:31,49,192.168.1.198,117.69452843508274,882.5004370056514,normal,9e5ad49dab860cff,88.25004370056514,0,Normal,0.8793020504375271
152,2025-09-04 06:02:32,32,192.168.1.134,105.36433616555391,931.3177800824066,normal,4af462df19b1195b,93.13177800824066,0,Normal,1.7773205472539029
153,2025-09-04 06:02:33,4,192.168.1.67,85.72766888518473,1392.9390095937817,normal,dd39ce1fea64ef38,139.29390095937816,0,Normal,2.2462682159073215
154,2025-09-04 06:02:34,30,192.168.1.135,82.52099309017149,838.3612829899157,normal,a96da0017958c26c,83.83612829899157,0,Normal,0.8109631216316533
155,2025-09-04 06:02:35,37,192.168.1.179,67.4756457082252,1030.8634253272562,normal,01ac9587da77486d,103.08634253272562,0,Normal,2.096753792676238
156,2025-09-04 06:02:36,23,192.168.1.200,134.33530960628775,1022.6938073430953,normal,ad4467153480b840,102.26938073430952,0,Normal,2.3704715822345905
157,2025-09-04 06:02:37,39,192.168.1.42,392.2566936044425,2813.5473169315205,suspicious,84b4812195edd00e,281.3547316931521,0,Anomaly,8.477525869442415
158,2025-09-04 06:02:38,45,192.168.1.192,71.87430742833436,1102.8801873140876,normal,0f365783e8d36561,110.28801873140876,0,Normal,1.273269036307293
159,2025-09-04 06:02:39,15,192.168.1.244,88.94744010187597,1117.9444185482766,normal,f9b9d9a4c0ed62e4,111.79444185482767,0,Normal,1.7354769034077941
160,2025-09-04 06:02:40,43,192.168.1.15,108.66289538463818,814.8361633704842,normal,c0096e7df394a6ba,81.48361633704842,0,Normal,1.0115926394094203
161,2025-09-04 06:02:41,29,192.168.1.111,94.00981723655585,1020.2713423093103,normal,aa5304ec88cb4f90,102.02713423093103,0,Normal,2.0813748742029867
162,2025-09-04 06:02:42,36,192.168.1.157,61.62650485936365,783.5265322455286,normal,eddae59d71888fa1,78.35265322455287,0,Normal,2.2558334627364505
163,2025-09-04 06:02:43,13,192.168.1.33,86.84454478888624,1157.7097236634602,normal,aa66341ec6fddde3,115.77097236634602,0,Normal,1.375268681329969
164,2025-09-04 06:02:44,32,192.168.1.244,139.02068596040039,1035.2974620725251,normal,f9b9d9a4c0ed62e4,103.52974620725251,0,Normal,3.05470646029479
165,2025-09-04 06:02:45,7,192.168.1.222,88.20042819171113,1016.4659773434174,normal,14b71f4ae15fa18f,101.64659773434174,0,Normal,1.7206142393209505
166,2025-09-04 06:02:46,22,192.168.1.231,96.73065326595587,1131.8062697744806,normal,b3a6c05e6c3e26b2,113.18062697744806,0,Normal,1.7864024020803098
167,2025-09-04 06:02:47,28,192.168.1.155,77.09645151929239,944.8979419063198,normal,305335ec893b8688,94.48979419063198,0,Normal,1.5551781022320657
168,2025-09-04 06:02:48,2,192.168.1.164,111.75525970567496,1182.8043918436408,normal,2954b9809638230c,118.28043918436408,0,Normal,1.236382904294674
169,2025-09-04 06:02:49,42,192.168.1.157,102.30303598049167,810.3110254487729,normal,eddae59d71888fa1,81.03110254487729,0,Normal,1.286918304062197
170,2025-09-04 06:02:50,45,192.168.1.38,85.15960516886042,1282.3753037789056,normal,3e756943455d85ad,128.23753037789055,0,Normal,1.1453702344999157
171,2025-09-04 06:02:51,6,192.168.1.185,73.9068920838515,889.8177634890293,normal,916526a330494e63,88.98177634890293,0,Normal,0.7738169454757092
172,2025-09-04 06:02:52,28,192.168.1.97,128.09086748021753,660.7641864608825,normal,4c232a5821105559,66.07641864608824,0,Normal,2.6249260356766
173,2025-09-04 06:02:53,28,192.168.1.253,67.88913186717839,934.2930183074536,normal,e571ef2328b4dd5b,93.42930183074536,0,Normal,1.8437758283108918
174,2025-09-04 06:02:54,44,192.168.1.229,110.0763139117911,911.6063605491582,normal,0cff952d4f35ece6,91.16063605491583,0,Normal,1.4808932144882165
